KVcache prepared in 13.03012728691101 seconds
[0]: Semantic Similarity: 0.24778,	 cache time: 9.5367431640625e-07,	 generate time: 0.20666956901550293
[867]: Semantic Similarity: 0.11211,	 cache time: 1.1920928955078125e-06,	 generate time: 0.1250143051147461
[867]: [Cumulative]: Semantic Similarity: 0.19985,	 cache time: 9.619145898775021e-07,	 generate time: 0.24006538374632735
[868]: Semantic Similarity: 0.33646,	 cache time: 7.152557373046875e-07,	 generate time: 0.12318062782287598
[868]: [Cumulative]: Semantic Similarity: 0.20001,	 cache time: 9.61630747699628e-07,	 generate time: 0.239930878848832
[869]: Semantic Similarity: 0.0024,	 cache time: 7.152557373046875e-07,	 generate time: 0.12377238273620605
[869]: [Cumulative]: Semantic Similarity: 0.19978,	 cache time: 9.613475580325072e-07,	 generate time: 0.23979736333605886
[870]: Semantic Similarity: 0.12261,	 cache time: 4.76837158203125e-07,	 generate time: 0.1231229305267334
[870]: [Cumulative]: Semantic Similarity: 0.19969,	 cache time: 9.607912889167443e-07,	 generate time: 0.23966340876337308
[871]: Semantic Similarity: 0.16418,	 cache time: 9.5367431640625e-07,	 generate time: 0.1238558292388916
[871]: [Cumulative]: Semantic Similarity: 0.19965,	 cache time: 9.607831272510215e-07,	 generate time: 0.23953060190612024
[872]: Semantic Similarity: 0.21254,	 cache time: 7.152557373046875e-07,	 generate time: 0.12534046173095703
[872]: [Cumulative]: Semantic Similarity: 0.19967,	 cache time: 9.605018816726177e-07,	 generate time: 0.23939979991279245
[873]: Semantic Similarity: 0.06598,	 cache time: 9.5367431640625e-07,	 generate time: 0.12263107299804688
[873]: [Cumulative]: Semantic Similarity: 0.19951,	 cache time: 9.604940698130453e-07,	 generate time: 0.2392661972504186
[874]: Semantic Similarity: 0.08073,	 cache time: 9.5367431640625e-07,	 generate time: 0.12372660636901855
[874]: [Cumulative]: Semantic Similarity: 0.19938,	 cache time: 9.604862758091518e-07,	 generate time: 0.23913415200369698
[875]: Semantic Similarity: 0.21772,	 cache time: 7.152557373046875e-07,	 generate time: 0.1246194839477539
[875]: [Cumulative]: Semantic Similarity: 0.1994,	 cache time: 9.602063322720463e-07,	 generate time: 0.2390034274967838
[876]: Semantic Similarity: 0.26112,	 cache time: 9.5367431640625e-07,	 generate time: 0.12361669540405273
[876]: [Cumulative]: Semantic Similarity: 0.19947,	 cache time: 9.601988841353691e-07,	 generate time: 0.23887185767683772
[877]: Semantic Similarity: 0.163,	 cache time: 7.152557373046875e-07,	 generate time: 0.12285971641540527
[877]: [Cumulative]: Semantic Similarity: 0.19943,	 cache time: 9.59919905608227e-07,	 generate time: 0.23873972539749666
[878]: Semantic Similarity: 0.29202,	 cache time: 4.76837158203125e-07,	 generate time: 0.1231532096862793
[878]: [Cumulative]: Semantic Similarity: 0.19953,	 cache time: 9.593703234155024e-07,	 generate time: 0.23860822765493556
[879]: Semantic Similarity: 0.0617,	 cache time: 4.76837158203125e-07,	 generate time: 0.1251068115234375
[879]: [Cumulative]: Semantic Similarity: 0.19938,	 cache time: 9.588219902732155e-07,	 generate time: 0.23847924877296794
[880]: Semantic Similarity: 0.14521,	 cache time: 7.152557373046875e-07,	 generate time: 0.12376761436462402
[880]: [Cumulative]: Semantic Similarity: 0.19932,	 cache time: 9.585455246058278e-07,	 generate time: 0.23834904260451353
[881]: Semantic Similarity: 0.20374,	 cache time: 9.5367431640625e-07,	 generate time: 0.12347769737243652
[881]: [Cumulative]: Semantic Similarity: 0.19932,	 cache time: 9.58540001694037e-07,	 generate time: 0.238218802984069
[882]: Semantic Similarity: 0.21366,	 cache time: 7.152557373046875e-07,	 generate time: 0.1238400936126709
[882]: [Cumulative]: Semantic Similarity: 0.19934,	 cache time: 9.582644815758158e-07,	 generate time: 0.23808926877187037
[883]: Semantic Similarity: 0.27803,	 cache time: 9.5367431640625e-07,	 generate time: 0.12337589263916016
[883]: [Cumulative]: Semantic Similarity: 0.19943,	 cache time: 9.5825928908128e-07,	 generate time: 0.2379595025092768
[884]: Semantic Similarity: 0.27416,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12445807456970215
[884]: [Cumulative]: Semantic Similarity: 0.19951,	 cache time: 9.585235078456038e-07,	 generate time: 0.2378312523082151
[885]: Semantic Similarity: 0.10739,	 cache time: 9.5367431640625e-07,	 generate time: 0.1247715950012207
[885]: [Cumulative]: Semantic Similarity: 0.19941,	 cache time: 9.585180347175684e-07,	 generate time: 0.2377036454715255
[886]: Semantic Similarity: 0.22109,	 cache time: 4.76837158203125e-07,	 generate time: 0.12550759315490723
[886]: [Cumulative]: Semantic Similarity: 0.19943,	 cache time: 9.579749897609568e-07,	 generate time: 0.23757715612280328
[887]: Semantic Similarity: 0.41609,	 cache time: 7.152557373046875e-07,	 generate time: 0.1246950626373291
[887]: [Cumulative]: Semantic Similarity: 0.19967,	 cache time: 9.577016572694521e-07,	 generate time: 0.23745003664815748
[888]: Semantic Similarity: 0.19075,	 cache time: 7.152557373046875e-07,	 generate time: 0.12380433082580566
[888]: [Cumulative]: Semantic Similarity: 0.19966,	 cache time: 9.57428939699188e-07,	 generate time: 0.23732220120853728
[889]: Semantic Similarity: 0.19657,	 cache time: 7.152557373046875e-07,	 generate time: 0.12232804298400879
[889]: [Cumulative]: Semantic Similarity: 0.19966,	 cache time: 9.571568349773964e-07,	 generate time: 0.2371929942891839
[890]: Semantic Similarity: 0.24534,	 cache time: 9.5367431640625e-07,	 generate time: 0.1238400936126709
[890]: [Cumulative]: Semantic Similarity: 0.19971,	 cache time: 9.571529264268115e-07,	 generate time: 0.23706577442310475
[891]: Semantic Similarity: 0.17098,	 cache time: 7.152557373046875e-07,	 generate time: 0.12362194061279297
[891]: [Cumulative]: Semantic Similarity: 0.19968,	 cache time: 9.568817412372127e-07,	 generate time: 0.23693859523721875
[892]: Semantic Similarity: 0.20214,	 cache time: 9.5367431640625e-07,	 generate time: 0.1243901252746582
[892]: [Cumulative]: Semantic Similarity: 0.19968,	 cache time: 9.568781494960807e-07,	 generate time: 0.23681256111632001
[893]: Semantic Similarity: 0.06072,	 cache time: 7.152557373046875e-07,	 generate time: 0.12560749053955078
[893]: [Cumulative]: Semantic Similarity: 0.19953,	 cache time: 9.56607878341504e-07,	 generate time: 0.23668817065706188
[894]: Semantic Similarity: 0.24712,	 cache time: 9.5367431640625e-07,	 generate time: 0.12326335906982422
[894]: [Cumulative]: Semantic Similarity: 0.19958,	 cache time: 9.566046006186714e-07,	 generate time: 0.23656143902400353
[895]: Semantic Similarity: 0.27489,	 cache time: 9.5367431640625e-07,	 generate time: 0.12383103370666504
[895]: [Cumulative]: Semantic Similarity: 0.19966,	 cache time: 9.566013302121843e-07,	 generate time: 0.23643562383949757
[896]: Semantic Similarity: 0.00263,	 cache time: 9.5367431640625e-07,	 generate time: 0.12285304069519043
[896]: [Cumulative]: Semantic Similarity: 0.19945,	 cache time: 9.565980670975735e-07,	 generate time: 0.23630899888615944
[897]: Semantic Similarity: 0.18663,	 cache time: 7.152557373046875e-07,	 generate time: 0.12522411346435547
[897]: [Cumulative]: Semantic Similarity: 0.19943,	 cache time: 9.56329311719185e-07,	 generate time: 0.2361852963411463
[898]: Semantic Similarity: 0.16712,	 cache time: 9.5367431640625e-07,	 generate time: 0.12461566925048828
[898]: [Cumulative]: Semantic Similarity: 0.1994,	 cache time: 9.56326358442975e-07,	 generate time: 0.23606119219532798
[899]: Semantic Similarity: 0.08973,	 cache time: 4.76837158203125e-07,	 generate time: 0.12474274635314941
[899]: [Cumulative]: Semantic Similarity: 0.19927,	 cache time: 9.557935926649305e-07,	 generate time: 0.23593750503328112
[900]: Semantic Similarity: 0.26472,	 cache time: 7.152557373046875e-07,	 generate time: 0.12432479858398438
[900]: [Cumulative]: Semantic Similarity: 0.19935,	 cache time: 9.555266250119225e-07,	 generate time: 0.23581362855553495
[901]: Semantic Similarity: 0.25616,	 cache time: 7.152557373046875e-07,	 generate time: 0.12421989440917969
[901]: [Cumulative]: Semantic Similarity: 0.19941,	 cache time: 9.5526024930493e-07,	 generate time: 0.23568991044672524
[902]: Semantic Similarity: 0.10798,	 cache time: 1.6689300537109375e-06,	 generate time: 0.125624418258667
[902]: [Cumulative]: Semantic Similarity: 0.19931,	 cache time: 9.56050581314239e-07,	 generate time: 0.2355680217510574
[903]: Semantic Similarity: 0.27671,	 cache time: 9.5367431640625e-07,	 generate time: 0.12427663803100586
[903]: [Cumulative]: Semantic Similarity: 0.19939,	 cache time: 9.56047952702615e-07,	 generate time: 0.23544491181331398
[904]: Semantic Similarity: 0.32864,	 cache time: 9.5367431640625e-07,	 generate time: 0.12323451042175293
[904]: [Cumulative]: Semantic Similarity: 0.19954,	 cache time: 9.560453299000778e-07,	 generate time: 0.23532092241951116
[905]: Semantic Similarity: 0.12249,	 cache time: 7.152557373046875e-07,	 generate time: 0.12280464172363281
[905]: [Cumulative]: Semantic Similarity: 0.19945,	 cache time: 9.5577955772282e-07,	 generate time: 0.2351967322642177
[906]: Semantic Similarity: 0.0336,	 cache time: 9.5367431640625e-07,	 generate time: 0.12451910972595215
[906]: [Cumulative]: Semantic Similarity: 0.19927,	 cache time: 9.557772366188328e-07,	 generate time: 0.2350747062195228
[907]: Semantic Similarity: 0.07508,	 cache time: 7.152557373046875e-07,	 generate time: 0.1246500015258789
[907]: [Cumulative]: Semantic Similarity: 0.19913,	 cache time: 9.555123450997642e-07,	 generate time: 0.23495309310862672
[908]: Semantic Similarity: 0.27803,	 cache time: 4.76837158203125e-07,	 generate time: 0.12400317192077637
[908]: [Cumulative]: Semantic Similarity: 0.19922,	 cache time: 9.549857497346415e-07,	 generate time: 0.23483103598960817
[909]: Semantic Similarity: 0.18316,	 cache time: 4.76837158203125e-07,	 generate time: 0.1238100528717041
[909]: [Cumulative]: Semantic Similarity: 0.1992,	 cache time: 9.544603117219694e-07,	 generate time: 0.23470903490925885
[910]: Semantic Similarity: 0.12501,	 cache time: 7.152557373046875e-07,	 generate time: 0.12293529510498047
[910]: [Cumulative]: Semantic Similarity: 0.19912,	 cache time: 9.541977380947277e-07,	 generate time: 0.23458634145173493
[911]: Semantic Similarity: 0.06883,	 cache time: 7.152557373046875e-07,	 generate time: 0.12465834617614746
[911]: [Cumulative]: Semantic Similarity: 0.19898,	 cache time: 9.539357402868438e-07,	 generate time: 0.2344658063691959
[912]: Semantic Similarity: 0.32199,	 cache time: 4.76837158203125e-07,	 generate time: 0.12476253509521484
[912]: [Cumulative]: Semantic Similarity: 0.19911,	 cache time: 9.534131788606843e-07,	 generate time: 0.23434564944556613
[913]: Semantic Similarity: 0.37011,	 cache time: 9.5367431640625e-07,	 generate time: 0.5631818771362305
[913]: [Cumulative]: Semantic Similarity: 0.1993,	 cache time: 9.534134645691586e-07,	 generate time: 0.23470542649993228
[914]: Semantic Similarity: 0.20634,	 cache time: 7.152557373046875e-07,	 generate time: 0.12352752685546875
[914]: [Cumulative]: Semantic Similarity: 0.19931,	 cache time: 9.531531829000171e-07,	 generate time: 0.2345839205986815
[915]: Semantic Similarity: 0.152,	 cache time: 9.5367431640625e-07,	 generate time: 0.12418055534362793
[915]: [Cumulative]: Semantic Similarity: 0.19925,	 cache time: 9.531537518230588e-07,	 generate time: 0.23446339290735502
[916]: Semantic Similarity: 0.05862,	 cache time: 9.5367431640625e-07,	 generate time: 0.12433648109436035
[916]: [Cumulative]: Semantic Similarity: 0.1991,	 cache time: 9.531543195052651e-07,	 generate time: 0.234343298128933
[917]: Semantic Similarity: 0.17519,	 cache time: 7.152557373046875e-07,	 generate time: 0.12419629096984863
[917]: [Cumulative]: Semantic Similarity: 0.19907,	 cache time: 9.528951707229116e-07,	 generate time: 0.2342233122823545
[918]: Semantic Similarity: 0.41609,	 cache time: 7.152557373046875e-07,	 generate time: 0.1233530044555664
[918]: [Cumulative]: Semantic Similarity: 0.19931,	 cache time: 9.526365859204978e-07,	 generate time: 0.23410266994521978
[919]: Semantic Similarity: 0.2139,	 cache time: 7.152557373046875e-07,	 generate time: 0.12441682815551758
[919]: [Cumulative]: Semantic Similarity: 0.19933,	 cache time: 9.523785632589589e-07,	 generate time: 0.23398344620414402
[920]: Semantic Similarity: 0.06324,	 cache time: 4.76837158203125e-07,	 generate time: 0.12637710571289062
[920]: [Cumulative]: Semantic Similarity: 0.19918,	 cache time: 9.518622316573782e-07,	 generate time: 0.2338666097866725
[921]: Semantic Similarity: 0.10838,	 cache time: 7.152557373046875e-07,	 generate time: 0.12431025505065918
[921]: [Cumulative]: Semantic Similarity: 0.19908,	 cache time: 9.51605608561551e-07,	 generate time: 0.23374778510691546
[922]: Semantic Similarity: 0.11351,	 cache time: 7.152557373046875e-07,	 generate time: 0.1238715648651123
[922]: [Cumulative]: Semantic Similarity: 0.19899,	 cache time: 9.5134954152877e-07,	 generate time: 0.23362874261477914
[923]: Semantic Similarity: 0.12373,	 cache time: 9.5367431640625e-07,	 generate time: 0.12435102462768555
[923]: [Cumulative]: Semantic Similarity: 0.19891,	 cache time: 9.513520575188971e-07,	 generate time: 0.23351047668622169
[924]: Semantic Similarity: 0.07777,	 cache time: 7.152557373046875e-07,	 generate time: 0.12399506568908691
[924]: [Cumulative]: Semantic Similarity: 0.19878,	 cache time: 9.510968182538007e-07,	 generate time: 0.23339208164730588
[925]: Semantic Similarity: 0.32605,	 cache time: 7.152557373046875e-07,	 generate time: 0.1229085922241211
[925]: [Cumulative]: Semantic Similarity: 0.19891,	 cache time: 9.50842130261415e-07,	 generate time: 0.23327276902373872
[926]: Semantic Similarity: 0.09275,	 cache time: 7.152557373046875e-07,	 generate time: 0.12361955642700195
[926]: [Cumulative]: Semantic Similarity: 0.1988,	 cache time: 9.505879917576861e-07,	 generate time: 0.2331544807685103
[927]: Semantic Similarity: 0.28736,	 cache time: 7.152557373046875e-07,	 generate time: 0.12384271621704102
[927]: [Cumulative]: Semantic Similarity: 0.19889,	 cache time: 9.503344009662496e-07,	 generate time: 0.23303668791877813
[928]: Semantic Similarity: 0.19586,	 cache time: 7.152557373046875e-07,	 generate time: 0.12364554405212402
[928]: [Cumulative]: Semantic Similarity: 0.19889,	 cache time: 9.5008135611839e-07,	 generate time: 0.23291893641838346
[929]: Semantic Similarity: 0.28595,	 cache time: 9.5367431640625e-07,	 generate time: 0.12406730651855469
[929]: [Cumulative]: Semantic Similarity: 0.19898,	 cache time: 9.50085219516549e-07,	 generate time: 0.2328018916550503
[930]: Semantic Similarity: 0.35615,	 cache time: 7.152557373046875e-07,	 generate time: 0.12312507629394531
[930]: [Cumulative]: Semantic Similarity: 0.19915,	 cache time: 9.498329859158919e-07,	 generate time: 0.23268408626798145
[931]: Semantic Similarity: 0.28614,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12367820739746094
[931]: [Cumulative]: Semantic Similarity: 0.19925,	 cache time: 9.50092921441205e-07,	 generate time: 0.2325671271704809
[932]: Semantic Similarity: 0.20623,	 cache time: 9.5367431640625e-07,	 generate time: 0.12462925910949707
[932]: [Cumulative]: Semantic Similarity: 0.19925,	 cache time: 9.500967600210176e-07,	 generate time: 0.23245143813718938
[933]: Semantic Similarity: 0.07764,	 cache time: 1.1920928955078125e-06,	 generate time: 0.12371110916137695
[933]: [Cumulative]: Semantic Similarity: 0.19912,	 cache time: 9.503558565258214e-07,	 generate time: 0.23233501380209748
[934]: Semantic Similarity: 0.13977,	 cache time: 9.5367431640625e-07,	 generate time: 0.12392354011535645
[934]: [Cumulative]: Semantic Similarity: 0.19906,	 cache time: 9.503594056807738e-07,	 generate time: 0.23221906570189776
[935]: Semantic Similarity: 0.09064,	 cache time: 9.5367431640625e-07,	 generate time: 0.12250399589538574
[935]: [Cumulative]: Semantic Similarity: 0.19894,	 cache time: 9.503629472520616e-07,	 generate time: 0.23210184874697629
[936]: Semantic Similarity: 0.06938,	 cache time: 9.5367431640625e-07,	 generate time: 0.12343001365661621
[936]: [Cumulative]: Semantic Similarity: 0.19881,	 cache time: 9.503664812639657e-07,	 generate time: 0.23198587026769094
[937]: Semantic Similarity: 0.22276,	 cache time: 7.152557373046875e-07,	 generate time: 0.12497353553771973
[937]: [Cumulative]: Semantic Similarity: 0.19883,	 cache time: 9.501158301510028e-07,	 generate time: 0.2318717846229895
[938]: Semantic Similarity: 0.42837,	 cache time: 7.152557373046875e-07,	 generate time: 0.12423253059387207
[938]: [Cumulative]: Semantic Similarity: 0.19908,	 cache time: 9.49865712906225e-07,	 generate time: 0.23175715282956125
[939]: Semantic Similarity: 0.0425,	 cache time: 9.775161743164062e-06,	 generate time: 0.12605023384094238
[939]: [Cumulative]: Semantic Similarity: 0.19891,	 cache time: 9.592543257043717e-07,	 generate time: 0.23164469866042442
[940]: Semantic Similarity: 0.25716,	 cache time: 4.76837158203125e-07,	 generate time: 0.12579941749572754
